id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1820794,Cozy Guest Suite with Covered Backyard Patio,9533123,Pam,Queen Anne,East Queen Anne,47.63089,-122.34815,Entire home/apt,134,2,442,2021-06-30,5.09,1,284
1851863,Perfect Home away from home near Green Lake Park,9671138,Susanna,Other neighborhoods,Greenwood,47.69674,-122.34621,Entire home/apt,82,30,44,2019-11-25,0.52,1,286
1900698,Glam Room in Diverse Neighborhood,3118422,Julie,Rainier Valley,Columbia City,47.55306,-122.28104,Private room,35,30,200,2021-01-30,2.43,1,231
1905473,Central District Bungalow -,9890727,Stephen,Central Area,Mann,47.60728,-122.29714,Private room,75,30,7,2016-09-06,0.08,1,365
1909058,Queen Anne Private Bed and Bath,2497928,Gary And Beth,Queen Anne,West Queen Anne,47.63812,-122.37077,Private room,90,3,144,2021-07-08,1.95,1,308
1925661,Large 1BD w/bath/walkin closet; parking included,9975709,Bea,Beacon Hill,North Beacon Hill,47.57943,-122.30387,Private room,45,30,105,2020-02-29,2.80,1,194
1928010,Master Suite B in Capitol Hill Home,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,90,1,437,2021-06-23,6.06,3,298
1935439,Sunny Private Room by Carkeek Park,10014839,Timothy,Other neighborhoods,Greenwood,47.70407,-122.36123,Private room,30,31,13,2021-05-20,0.55,2,263
1956274,Sweet Ballard Apartment for Two,7466082,Vera,Ballard,Adams,47.67029,-122.3964,Entire home/apt,150,3,188,2021-06-27,5.38,1,305
1976382,Modern luxury on Capitol Hill,1121532,Melissa,Capitol Hill,Broadway,47.62372,-122.32417,Entire home/apt,199,2,88,2021-05-30,1.22,8,279
1983713,Private  Retreat in the City,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,99,10,50,2021-04-24,0.57,2,272
2026794,"Cozy charming 1905 cottage, W room",10392662,Sheryl,Other neighborhoods,Wallingford,47.65973,-122.3322,Private room,56,30,244,2021-06-17,6.28,2,49
2037250,Bedroom with Private Spa-like Bath,1865986,Sheldon,Other neighborhoods,Greenwood,47.68434,-122.3572,Private room,100,3,68,2021-07-11,3.12,2,50
2069917,1 Bdrm N. Beacon Hill Apt-East Unit,8284327,Anna,Beacon Hill,North Beacon Hill,47.57325,-122.3074,Entire home/apt,67,3,89,2021-06-25,1.20,2,300
2112625,Be our Guest at Perfect Townhome,10771753,Abe,Central Area,Leschi,47.59483,-122.29297,Private room,75,30,47,2019-12-19,0.57,1,300
2118253,UW Spacious & Elegant 5 guests OK,3074414,Melissa,University District,University District,47.66789,-122.3008,Entire home/apt,151,30,33,2019-10-20,0.60,104,317
2150760,Seward Park Cottage,10977007,Michelle,Seward Park,Seward Park,47.55264,-122.27113,Entire home/apt,115,1,163,2021-06-29,1.88,1,64
2187563,Autumn in Wallingford 2 Bed w/ PARKING!,6668610,Don,Other neighborhoods,Wallingford,47.65906,-122.3267,Entire home/apt,321,3,83,2019-12-12,1.34,2,37
2197168,Adorable Cottage near Light Rail,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,269,7,167,2021-02-12,1.85,1,291
2215336,2 bed Greenlake Apt- low season monthly rates,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,170,4,93,2021-07-09,1.49,4,190
2234730,Center UW Bright/Quiet Wood FL 205,3074414,Melissa,University District,University District,47.66082,-122.31358,Entire home/apt,84,30,24,2021-06-14,0.34,104,317
2267862,Ballard Modern Studio,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,115,30,44,2020-06-08,1.93,1,316
2297917,Carkeek Retreat,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,2,109,2021-05-22,1.50,1,271
2298775,Secluded Setting in North Seattle B,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,7,77,2021-07-02,1.36,1,294
2358140,Short walk to UW Clean Just Right 3,3074414,Melissa,University District,University District,47.6579,-122.31808,Entire home/apt,83,30,39,2021-05-23,0.81,104,272
2391699,Hidden Artistic GEM & BEST of Seattle-Super Clean,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,43,2,488,2021-07-09,6.04,2,92
2396734,Ballard's Unique 2 Bdrm- 2 Lofts Apt.,8403307,Mario,Ballard,Adams,47.6746,-122.38823,Entire home/apt,271,3,112,2021-07-02,2.43,1,305
2441908,Cozy Ballard Cottage - Sleeps 5,12483454,Kelly,Ballard,Whittier Heights,47.67596,-122.37093,Entire home/apt,118,3,303,2021-07-02,8.17,1,11
2446384,Ravenna Daylight Basement Suite,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,60,1,98,2021-07-12,3.63,1,257
2459519,Panoramic Views of Lakes and Mountains,12575330,Megan,Capitol Hill,Portage Bay,47.64495,-122.3204,Entire home/apt,829,4,46,2021-06-16,0.60,1,292
2471659,"Charming, split-level 1BD retreat",2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,88,2,345,2021-05-17,7.27,1,300
2474569,Elvis would have slept here,12657870,Robert,Other neighborhoods,Bitter Lake,47.72944,-122.35554,Private room,65,2,58,2021-06-26,0.80,1,317
2481869,Your own Cottage on Queen Anne,5177328,Andrea,Queen Anne,West Queen Anne,47.63731,-122.36499,Entire home/apt,125,30,221,2021-07-11,2.54,2,47
2486612,"Quiet Second Floor ""Zen"" Apartment",301273531,Ali,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,85,1,292,2021-07-06,4.24,1,254
2492143,"Large bedroom with kitchen, bath & private entry",512103,Mari,Magnolia,Lawton Park,47.64879,-122.38937,Private room,95,30,54,2019-07-04,1.92,1,347
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,West Seattle,North Admiral,47.58624,-122.39217,Entire home/apt,175,3,141,2021-07-11,3.64,2,290
2536507,Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,239,2,451,2021-06-30,12.09,2,133
2578855,Cozy Suite in Even Cozier Location!,5507715,Stephanie,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,98,3,328,2021-07-12,3.96,1,293
2586350,Seattle Apartment Close to Light Rail,2536735,Akiko,Rainier Valley,Brighton,47.53964,-122.27687,Entire home/apt,100,5,172,2021-07-09,2.30,2,317
2586642,Beacon of light in Seattle,1452570,Emily,Interbay,Interbay,47.64157,-122.37679,Entire home/apt,204,2,69,2021-07-08,1.15,4,236
2612399,Studio Loft Garden Cottage,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,99,6,390,2021-06-27,5.70,2,247
2614238,Mid Century Lakefront Condo,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,79,30,10,2018-09-30,0.11,1,257
2614387,"Artistic Hidden GEM & Best of Seattle, Super Clean",1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,53,2,535,2021-07-11,7.23,2,88
2620429,2BR 2BA Downtown/Convention Center,30832,Siena C.C.,Downtown,First Hill,47.61165,-122.32899,Entire home/apt,291,3,339,2021-07-10,7.19,4,79
2638086,Desirable Basement Flat (w/ AppleTV),13364937,Kelly,West Seattle,North Admiral,47.58326,-122.3851,Entire home/apt,109,5,46,2021-07-03,0.62,1,301
2642359,Extra large private Bed/Bath and parking spot!,13266307,David,Other neighborhoods,View Ridge,47.68467,-122.26535,Private room,54,1,338,2021-06-19,8.86,1,43
2652941,Luna Park Upper - West Seattle,33360,Laura,West Seattle,Fairmount Park,47.56613,-122.37281,Entire home/apt,80,1,113,2021-07-05,1.36,9,324
2670365,Light-Filled Room in 1908 Victorian in Hip Capitol Hill,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,75,30,269,2021-04-30,3.83,2,135
2686374,Ballard Bunkhouse 2nd flr unit near ent. district.,2231298,Chris,Ballard,Adams,47.67294,-122.38311,Entire home/apt,285,1,616,2021-06-29,8.98,3,319
2692126,Clean & Cute by Seattle Center! (Walk to Amazon),106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,166,2,217,2021-05-15,4.46,3,145
2693672,Space Needle Condo,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,92,5,143,2021-06-30,3.84,4,48
2693700,Fremont Urban Oasis,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,131,2,421,2021-07-03,5.58,1,10
2710274,"Cozy charming 1905 cottage, S room",10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,61,30,187,2020-02-01,4.35,2,89
2721575,Cozy Apartment near Light Rail & Lake Washington,6985440,Debbie,Rainier Valley,Columbia City,47.55977,-122.28128,Entire home/apt,78,30,280,2020-03-20,4.39,1,74
2723368,"Quiet and Green, Phinney Getaway",880937,Connie,Other neighborhoods,Phinney Ridge,47.67287,-122.35937,Private room,36,30,205,2020-12-01,2.64,1,224
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,2020-04-03,2.58,1,316
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,149,3,243,2021-07-11,2.76,2,308
2760312,Roost in a Luminous Apartment with Home Gym in Artsy Fremont,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,292,3,382,2021-07-05,4.46,2,34
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,99,2,260,2021-07-02,3.69,1,283
2847177,Fast internet short walk to UW (209),3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,95,30,20,2021-03-31,0.54,104,244
2882641,Quiet yet urban Capitol Hill house,13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,250,4,75,2021-06-30,0.86,2,281
2923529,"Fremont Sunrise View; Open, Bright, & Free Parking",14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,203,3,302,2021-07-07,7.31,1,293
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,175,2,22,2021-07-10,0.30,104,61
2935486,2-bdrm Downtown Seattle on waterfront,14015217,Elsie,Downtown,Belltown,47.61643,-122.35012,Entire home/apt,314,1,372,2021-06-26,6.94,1,277
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,90,30,38,2021-06-19,0.54,104,120
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,224,4,118,2021-06-28,1.39,1,219
2970666,"Spacious, MODERN,  LOCATION",1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,199,2,183,2021-05-03,2.19,8,320
2976798,Cozy City Bedroom and Den,2066223,Patricia,Other neighborhoods,Wallingford,47.65491,-122.32722,Private room,69,2,204,2021-07-11,2.82,1,231
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,148,2,255,2021-06-27,7.57,1,3
2994309,Contemporary 2 Bedroom Apartment,7319622,Darren & Stephanie,Other neighborhoods,Wallingford,47.66727,-122.32331,Entire home/apt,141,30,217,2021-04-28,4.03,1,292
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,492,3,62,2021-04-09,0.73,3,316
3017298,Private Room near Carkeek Park,10014839,Timothy,Other neighborhoods,Greenwood,47.70235,-122.36235,Private room,33,30,8,2020-01-01,0.19,2,226
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,85,1,550,2021-06-27,11.51,1,274
3053269,Ballard Bunkhouse no cleaning fee 2 apts & Trailer,2231298,Chris,Ballard,Adams,47.67322,-122.3824,Entire home/apt,624,1,69,2021-05-31,1.04,3,314
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,2019-09-02,0.48,1,253
3124961,An Architect's Gem in West Seattle,5014920,Jeff,West Seattle,North Admiral,47.57604,-122.38163,Entire home/apt,239,30,1,2014-05-31,0.01,1,0
3139847,Midrise PIKE PLACE condo - HUGE w/ Hotel amenities,15942582,Jenell,Downtown,Belltown,47.61382,-122.35007,Entire home/apt,149,30,146,2021-06-30,1.86,2,59
3158243,"Washer Dryer, U Village, Ravenna  (304)",3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,124,2,46,2019-12-17,0.54,104,123
3254956,"1 Bedroom, 800 SqFt Apt, U.District/Wallingford",6680836,Dimple,Other neighborhoods,Wallingford,47.65434,-122.32898,Entire home/apt,129,30,49,2021-01-09,1.06,2,349
3263071,New carpet Walk to UW. Quiet Top 50,3074414,Melissa,University District,University District,47.65928,-122.317,Entire home/apt,103,30,40,2020-11-03,0.54,104,317
3269390,Detached Private Guest Cottage in Sought-After Neighborhood,12171359,Diane,Queen Anne,West Queen Anne,47.63268,-122.3671,Entire home/apt,134,3,347,2021-07-11,13.92,3,293
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66155,-122.315,Entire home/apt,87,30,18,2021-06-16,0.21,104,70
3273240,Romantic Historic Seattle 780 sq.ft. Loft with A/C,13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,238,2,213,2021-07-12,2.49,1,206
3303376,Classy exposed brick loft w fridge/mem foam bed,30559,Angielena,Other neighborhoods,Georgetown,47.55043,-122.31837,Private room,72,2,95,2021-06-20,1.31,9,340
3312406,Seattle Urban-Chic Studio Cottage,16727906,Tory,Other neighborhoods,Fremont,47.66074,-122.35705,Entire home/apt,208,2,266,2021-06-06,3.30,2,135
3379116,Enjoy a Hidden Gem in the Heart of Seattle,14138534,Jill,Cascade,Eastlake,47.64627,-122.32271,Entire home/apt,314,2,184,2021-07-11,7.57,1,217
3380159,Enjoy classic and modern interiors in this beautiful 1BD condo,8534462,Barsala,Downtown,Pike-Market,47.60789,-122.34114,Entire home/apt,406,30,118,2020-05-04,1.52,43,149
3385421,Triple Venti View & Penthouse Style Lux,16255476,Ken,Downtown,Pike-Market,47.61088,-122.34389,Entire home/apt,410,30,35,2020-10-03,0.42,3,147
3405896,Styled West Seattle Studio Near Nature Trails,10219841,Conni & Stew,Delridge,High Point,47.55138,-122.37518,Entire home/apt,150,6,30,2021-05-25,1.01,1,104
3426639,Capitol Hill Excursion Part four,5112492,Leah,Capitol Hill,Broadway,47.62174,-122.32405,Private room,33,30,124,2021-03-16,1.70,4,78
3441450,Zen Escape - Pike Place Market,16587333,Rob And Jessica,Downtown,Central Business District,47.6076,-122.33938,Entire home/apt,286,6,38,2021-05-29,0.45,2,320
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60487,-122.32054,Entire home/apt,250,30,6,2019-10-20,0.27,3,286
3469590,Light Filled Spacious House in Central District,1000862,Tracy & Arthur,Central Area,Mann,47.6145,-122.29981,Entire home/apt,225,30,43,2016-08-22,0.57,1,266
3478117,Master Suite with in-suite bath,5312600,Rainer,Central Area,Madrona,47.61458,-122.29492,Private room,96,25,27,2020-06-01,0.32,3,9
3505739,Water view! Seattle - Alki Beach View Bungalow,1801138,Shauna,West Seattle,Alki,47.57776,-122.40721,Entire home/apt,217,1,247,2021-06-27,3.24,1,9
3505829,August in Wallingford 4 bedroom w/Parking,6668610,Don,Other neighborhoods,Wallingford,47.65756,-122.32779,Entire home/apt,579,4,9,2016-08-14,0.12,2,27
3510818,Charming Pre-War Ballard Cottage,5635244,Shannon,Ballard,Whittier Heights,47.67915,-122.37173,Entire home/apt,138,7,93,2021-07-11,2.65,2,122
3535171,"Comfortable, quiet room in Craftsman style house",3152296,Lynda,Other neighborhoods,Greenwood,47.6866,-122.3547,Private room,64,30,197,2020-01-19,3.45,1,66
3543247,Spa Retreat with Finnish Sauna and Saltwater Hot Tub.,17834927,Jeffrey,Other neighborhoods,Greenwood,47.69589,-122.35908,Entire home/apt,209,1,543,2021-07-09,21.43,2,279
3559811,"Center UW, Comfy, Quiet &View (303)",3074414,Melissa,University District,University District,47.66246,-122.31471,Entire home/apt,93,30,40,2020-08-04,0.48,104,331
3594959,Charming 2 Bedroom Home in Fremont,1809801,Becky And Jim,Other neighborhoods,Fremont,47.65762,-122.3561,Entire home/apt,180,30,23,2021-06-21,0.84,1,206
3652078,Seattle Houseboat Stay on the Water,525710,Libby,Queen Anne,North Queen Anne,47.65233,-122.36351,Entire home/apt,80,30,2,2020-12-01,0.03,1,211
3659621,Downtown Condo / Next to convention center,13786062,Lucy,Downtown,First Hill,47.61303,-122.32725,Entire home/apt,69,60,4,2019-09-03,0.16,4,195
3673011,Cozy & Private Room in the Heart of Columbia City,1859394,Andrew,Rainier Valley,Columbia City,47.55822,-122.28444,Private room,69,30,85,2019-08-04,1.00,1,176
3678718,Odd Lodging in the Heart of Ballard,5776729,Ballard Odd Fellows,Ballard,Adams,47.66911,-122.37957,Entire home/apt,82,3,306,2021-07-01,4.11,1,39
3689119,A Garden Guest House,1375021,Charlotte & Larry,Ballard,West Woodland,47.67194,-122.3652,Entire home/apt,85,30,220,2020-03-03,6.39,1,195
3689416,Cozy Cove - Private bath,6533205,Lauren,Other neighborhoods,Bitter Lake,47.72494,-122.35308,Private room,75,30,28,2021-07-07,0.34,1,83
3706719,Center UW Comfy  Clean Quiet Remodeled Kitchen 306,3074414,Melissa,University District,University District,47.66157,-122.31288,Entire home/apt,90,7,19,2019-08-24,0.54,104,133
3766055,Beautiful Ravenna Hardwoods UW,19292422,Claire,Other neighborhoods,Ravenna,47.68106,-122.31064,Private room,50,30,80,2021-05-20,0.95,1,85
3770248,"Center UW, 98 Walk Score Convenient Comfy  (212)",3074414,Melissa,University District,University District,47.66131,-122.31499,Entire home/apt,91,30,22,2019-11-22,0.62,104,142
3772674,Cozy Ballard Apartment,18232665,Kim,Ballard,Adams,47.67345,-122.39416,Entire home/apt,95,3,270,2021-07-12,4.47,1,40
3818746,"Alki Beach View Home, Two Blocks Above the Beach",33360,Laura,West Seattle,North Admiral,47.58366,-122.39911,Entire home/apt,450,4,102,2021-05-29,1.89,9,283
3821822,"Sweet & Cozy Apartment @ Green Lake, great for WFH",19660469,Jil,Other neighborhoods,Greenwood,47.688,-122.34463,Entire home/apt,73,30,262,2021-05-23,3.71,1,238
3835995,Ballard Craftsman Charmer,19756727,Jamie,Ballard,West Woodland,47.67209,-122.36332,Entire home/apt,84,30,365,2019-12-31,4.35,1,353
3861673,Beautiful Guest Suite for 2 in Ballard,19928221,Debbie,Ballard,Whittier Heights,47.68551,-122.37523,Entire home/apt,85,1,1018,2021-07-03,13.24,1,166
3868844,Soundview Home,559827,Judith,West Seattle,Alki,47.57018,-122.40733,Entire home/apt,360,5,30,2021-07-06,0.41,2,267
3898413,Whitman Acres: Queen Room,20184201,Sherry,Other neighborhoods,Fremont,47.65866,-122.34644,Private room,64,30,158,2019-11-04,3.83,2,105
3906076,"ConvtnCntr/1BR, Close to Everything",20220925,Ezana,Downtown,Central Business District,47.61113,-122.3312,Entire home/apt,130,3,228,2021-07-11,3.98,1,115
3908378,Cozy Suite in Ballard Craftsman,1611939,Andrew,Ballard,Whittier Heights,47.67616,-122.36682,Entire home/apt,140,2,477,2021-07-12,5.69,1,18
3926008,Capitol Hill 1 Bedroom Craftsman,8642533,Sasha,Capitol Hill,Stevens,47.62499,-122.31141,Entire home/apt,140,30,61,2019-08-04,0.99,3,326
3953611,Private 1BD suite with parking - Madrona Craftsman,6576807,Karen,Central Area,Harrison/Denny-Blaine,47.61889,-122.28787,Entire home/apt,150,30,139,2021-05-30,2.85,1,307
3953742,"Lovely Historical Apartment, With Great Views!!!",20493911,Kevin,Downtown,Belltown,47.61334,-122.34401,Entire home/apt,166,30,468,2021-05-24,11.21,3,111
3959460,upper level apt in duplex with view,7307064,Beth,Other neighborhoods,Phinney Ridge,47.68012,-122.35336,Entire home/apt,136,30,144,2020-07-14,1.75,1,79
